Time,VC,VE,VH,VM,VR,VT,Total,PC,PE,PH,PM,PR,PT,Trans,Region,RegName
2016-05-12 03:55:05,1074658,93451,20220,467186,233920,13663,1903098,0.564688734,0.04910467,0.010624781,0.245487095,0.122915373,0.007179347,95.96,14,Region XI
2016-05-12 05:00:30,1074658,93451,20220,467186,233920,13663,1903098,0.564688734,0.04910467,0.010624781,0.245487095,0.122915373,0.007179347,95.96,14,Region XI
2016-05-12 05:55:04,1074658,93451,20220,467186,233920,13663,1903098,0.564688734,0.04910467,0.010624781,0.245487095,0.122915373,0.007179347,95.96,14,Region XI
2016-05-09 17:15:06,129,7,6,65,37,2,246,0.524390244,0.028455285,0.024390244,0.264227642,0.150406504,0.008130081,0.06,15,Region XII
2016-05-09 18:45:47,129,7,6,65,37,2,246,0.524390244,0.028455285,0.024390244,0.264227642,0.150406504,0.008130081,0.06,15,Region XII
2016-05-09 18:46:30,2127,515,212,2742,2161,227,7984,0.266407816,0.064504008,0.026553106,0.343436874,0.270666333,0.028431864,0.67,15,Region XII
2016-05-09 18:47:11,3235,753,287,3829,3092,394,11590,0.279119931,0.064969802,0.024762726,0.330371009,0.266781708,0.033994823,0.9,15,Region XII
2016-05-09 18:47:38,11701,2923,817,14303,12170,1309,43223,0.270712352,0.067626032,0.018901973,0.330911783,0.281563057,0.030284802,2.76,15,Region XII
2016-05-09 18:48:07,23993,5722,1712,28630,25719,2569,88345,0.271582998,0.064768804,0.019378573,0.324070406,0.291120041,0.029079178,5.53,15,Region XII
2016-05-09 18:48:28,26303,6261,1893,31444,28351,2821,97073,0.270961029,0.064497852,0.019500788,0.323921173,0.292058554,0.029060604,6.02,15,Region XII
2016-05-09 18:48:54,26495,6295,1894,31667,28514,2827,97692,0.271209516,0.064437211,0.019387463,0.324151415,0.29187651,0.028937886,6.05,15,Region XII
2016-05-09 18:49:15,26911,6452,1937,32184,28956,2866,99306,0.270990675,0.064970898,0.019505367,0.324089179,0.29158359,0.02886029,6.17,15,Region XII
2016-05-09 18:49:41,34294,8386,2509,41986,37675,3757,128607,0.266657336,0.065206404,0.019509047,0.326467455,0.292946729,0.029213029,7.94,15,Region XII
2016-05-09 18:50:18,96614,24305,6925,126302,101769,10582,366497,0.263614709,0.06631705,0.018895107,0.344619465,0.277680308,0.02887336,22.48,15,Region XII
2016-05-09 18:55:40,119810,30625,8841,156579,126950,13434,456239,0.262603592,0.067124906,0.019378001,0.343195124,0.278253284,0.029445093,28.16,15,Region XII
2016-05-09 19:06:04,134630,34217,9830,176278,142264,14980,512199,0.262847057,0.066804113,0.019191759,0.344159204,0.277751421,0.029246445,31.53,15,Region XII
2016-05-09 19:16:14,150645,38045,11021,196458,160460,16839,573468,0.262691205,0.066341975,0.01921816,0.342578836,0.279806371,0.029363452,35.46,15,Region XII
2016-05-09 19:38:16,166126,41959,12203,216680,176506,18354,631828,0.262929152,0.066408896,0.019313801,0.342941433,0.279357673,0.029049045,39.12,15,Region XII
2016-05-09 19:46:26,176643,44849,12972,230973,188617,19509,673563,0.262251638,0.066584714,0.019258778,0.342912244,0.280028743,0.028963883,41.74,15,Region XII
2016-05-09 19:48:51,187101,47360,13736,244217,199571,20612,712597,0.262562149,0.066461127,0.019275972,0.342714045,0.280061521,0.028925185,44.18,15,Region XII
2016-05-09 19:56:38,197629,50123,14576,259063,213773,21843,757007,0.261066278,0.066212069,0.019254776,0.342220085,0.282392369,0.028854423,46.97,15,Region XII
2016-05-09 20:08:56,205935,52435,15257,271996,224757,22909,793289,0.25959644,0.066098232,0.019232587,0.342871261,0.283322976,0.028878505,49.21,15,Region XII
2016-05-09 20:17:13,212403,54137,15947,279946,232961,23731,819125,0.259304746,0.066091256,0.019468335,0.341762246,0.284402259,0.028971158,50.93,15,Region XII
2016-05-09 20:27:07,217357,55561,16400,287395,240579,24497,841789,0.258208411,0.066003476,0.019482317,0.341409783,0.285794896,0.029101117,52.36,15,Region XII
2016-05-09 20:40:45,220193,56171,16616,291089,243425,24768,852262,0.258363039,0.065908136,0.019496352,0.341548726,0.285622262,0.029061486,53.03,15,Region XII
2016-05-09 20:47:44,222743,57054,16927,295308,247364,25017,864413,0.257681224,0.066003172,0.019582075,0.341628365,0.286164137,0.028941027,53.81,15,Region XII
2016-05-09 20:59:07,226427,58386,17474,301717,253960,25531,883495,0.256285548,0.066085264,0.019778267,0.341503913,0.287449278,0.02889773,55.06,15,Region XII
2016-05-09 21:07:39,230055,59385,17909,307049,258077,25895,898370,0.256080457,0.066103053,0.019934993,0.341784565,0.287272505,0.028824426,56.17,15,Region XII
2016-05-09 21:17:50,232841,60272,18284,310843,262313,26295,910848,0.255631016,0.066171304,0.020073602,0.341267698,0.287987677,0.028868703,57.1,15,Region XII
2016-05-09 21:27:52,235337,61077,18557,313896,265052,26558,920477,0.255668528,0.066353641,0.0201602,0.341014496,0.287950704,0.028852432,57.74,15,Region XII
2016-05-09 21:37:55,239507,62020,18944,318652,268596,26879,934598,0.256267401,0.066360082,0.020269677,0.340950869,0.287392012,0.028759959,58.81,15,Region XII
2016-05-09 21:48:38,243789,63148,19346,323597,272163,27296,949339,0.256798678,0.066517861,0.02037839,0.340865592,0.286686842,0.028752637,59.83,15,Region XII
2016-05-09 21:58:53,248368,64087,19739,327980,276420,27711,964305,0.257561664,0.066459263,0.020469665,0.340120605,0.286652045,0.028736759,60.88,15,Region XII
2016-05-09 22:08:50,253155,65191,20147,333764,281039,28115,981411,0.257950033,0.066425789,0.020528606,0.340085856,0.286362187,0.028647529,62.07,15,Region XII
2016-05-09 22:20:40,263138,68459,21534,349523,295206,29470,1027330,0.256137755,0.066637789,0.020961132,0.34022466,0.287352652,0.028686011,65.33,15,Region XII
2016-05-09 22:28:46,270112,71281,22543,360968,306297,30484,1061685,0.254418213,0.0671395,0.021233228,0.339995385,0.288500827,0.028712848,67.77,15,Region XII
2016-05-09 22:38:04,277800,73579,23383,370552,314803,31412,1091529,0.254505377,0.067409111,0.021422243,0.339479757,0.28840553,0.02877798,69.92,15,Region XII
2016-05-09 22:48:30,283340,75142,24069,379118,320915,32106,1114690,0.254187263,0.06741067,0.02159255,0.340110703,0.287896186,0.028802627,71.58,15,Region XII
2016-05-09 23:09:12,299214,79521,25651,398142,334925,33549,1171002,0.255519632,0.067908509,0.021905172,0.340001127,0.286015737,0.028649823,75.31,15,Region XII
2016-05-09 23:30:29,299214,79521,25651,398142,334925,33549,1171002,0.255519632,0.067908509,0.021905172,0.340001127,0.286015737,0.028649823,75.31,15,Region XII
2016-05-09 23:31:54,311083,83125,27251,416277,350603,35023,1223362,0.254285322,0.067947999,0.0222755,0.340272953,0.286589742,0.028628484,78.88,15,Region XII
2016-05-09 23:48:02,320563,85928,28407,428844,360391,36268,1260401,0.254334137,0.068175128,0.022538065,0.340244097,0.285933604,0.028774969,81.38,15,Region XII
2016-05-10 00:12:35,329025,88399,29576,440561,369126,37411,1294098,0.254250451,0.068309355,0.022854529,0.340438668,0.285238058,0.028908939,83.62,15,Region XII
2016-05-10 00:29:16,332564,89892,30052,446762,374168,38104,1311542,0.253567175,0.06853917,0.022913487,0.340638729,0.285288614,0.029052825,84.79,15,Region XII
2016-05-10 00:49:34,334791,90633,30359,450236,376800,38475,1321294,0.253381155,0.068594121,0.022976718,0.340753837,0.285174988,0.029119182,85.43,15,Region XII
2016-05-10 01:08:56,340764,93044,30979,460626,384635,39547,1349595,0.252493526,0.068942164,0.022954294,0.341306836,0.285000315,0.029302865,87.2,15,Region XII
2016-05-10 01:28:58,343829,93998,31244,464291,387629,39968,1360959,0.252637295,0.069067474,0.022957341,0.34114988,0.284820483,0.029367527,87.96,15,Region XII
2016-05-10 01:48:25,345735,94733,31429,466726,390574,40272,1369469,0.252459165,0.069174987,0.022949771,0.340808007,0.285201052,0.029407018,88.51,15,Region XII
2016-05-10 02:08:55,347472,95494,31648,469331,392615,40568,1377128,0.252316415,0.069342864,0.022981161,0.340804195,0.285096955,0.029458409,89.03,15,Region XII
2016-05-10 02:28:26,348348,95744,31794,470369,393417,40649,1380321,0.252367384,0.069363576,0.023033773,0.340767836,0.285018485,0.029448947,89.24,15,Region XII
2016-05-10 02:48:22,348959,96043,31890,472565,394279,40733,1384469,0.252052592,0.069371723,0.023034102,0.341333031,0.284787164,0.029421388,89.5,15,Region XII
2016-05-10 03:08:18,349492,96160,31917,473439,394888,40820,1386716,0.252028534,0.069343687,0.023016248,0.341410209,0.284764869,0.029436453,89.62,15,Region XII
2016-05-10 03:29:34,349954,96309,32031,474379,395685,40921,1389279,0.251896127,0.069323009,0.023055844,0.341456972,0.284813202,0.029454847,89.79,15,Region XII
2016-05-10 03:48:15,350860,96493,32191,475328,396499,41004,1392375,0.251986713,0.069301014,0.02311949,0.341379298,0.284764521,0.029448963,89.99,15,Region XII
2016-05-10 04:09:01,351311,96671,32246,475828,396931,41058,1394045,0.252008364,0.069345681,0.023131248,0.34132901,0.284733276,0.029452421,90.11,15,Region XII
2016-05-10 04:28:38,352058,96825,32309,476411,397368,41142,1396113,0.252170132,0.069353269,0.02314211,0.341241003,0.284624525,0.029468961,90.23,15,Region XII
2016-05-10 04:48:45,352488,96951,32367,476834,397769,41195,1397604,0.25220878,0.069369435,0.023158921,0.341179619,0.2846078,0.029475445,90.34,15,Region XII
2016-05-10 05:08:52,352898,97162,32493,477379,398845,41274,1400051,0.252060818,0.0693989,0.02320844,0.340972579,0.284878908,0.029480355,90.58,15,Region XII
2016-05-10 05:39:52,353224,97378,32595,478160,399652,41334,1402343,0.251881316,0.069439502,0.023243244,0.340972216,0.284988765,0.029474957,90.78,15,Region XII
2016-05-10 06:08:16,353419,97484,32612,478402,399928,41389,1403234,0.251860345,0.069470951,0.0232406,0.34092817,0.285004497,0.029495437,90.84,15,Region XII
2016-05-10 06:40:30,353735,97753,32682,479088,400825,41455,1405538,0.251672313,0.069548458,0.023252306,0.34085738,0.285175499,0.029494044,91.01,15,Region XII
2016-05-10 07:08:38,354520,97971,32827,479906,401411,41600,1408235,0.251747755,0.069570065,0.02331074,0.340785451,0.285045465,0.029540524,91.19,15,Region XII
2016-05-10 07:38:11,355471,98233,33111,481436,402510,41725,1412486,0.251663379,0.069546176,0.023441648,0.340843024,0.284965656,0.029540116,91.54,15,Region XII
2016-05-10 08:17:46,355903,98364,33278,482062,402972,41770,1414349,0.251637326,0.069547191,0.023528846,0.340836668,0.284916948,0.029533022,91.68,15,Region XII
2016-05-10 08:39:14,357258,98862,33739,484560,404450,42017,1420886,0.251433261,0.069577714,0.023745044,0.341026655,0.28464634,0.029570986,92.23,15,Region XII
2016-05-10 09:08:37,358403,99243,34050,485596,405654,42163,1425109,0.25149164,0.069638884,0.023892909,0.340743059,0.284647701,0.029585807,92.64,15,Region XII
2016-05-10 09:38:09,358577,99345,34110,486067,406399,42219,1426717,0.251330152,0.069631889,0.023908035,0.340689149,0.284849063,0.029591713,92.79,15,Region XII
2016-05-10 10:08:39,358698,99399,34137,486292,406806,42249,1427581,0.2512628,0.069627573,0.023912479,0.340640566,0.284961764,0.029594818,92.84,15,Region XII
2016-05-10 10:39:15,358872,99476,34187,486706,407115,42267,1428623,0.251201332,0.069630686,0.023930036,0.340681901,0.284970213,0.029585832,92.96,15,Region XII
2016-05-10 11:08:48,358946,99500,34202,486887,407201,42277,1429013,0.251184559,0.069628478,0.023934002,0.340715585,0.284952621,0.029584755,92.99,15,Region XII
2016-05-10 11:40:55,358946,99500,34202,486887,407201,42277,1429013,0.251184559,0.069628478,0.023934002,0.340715585,0.284952621,0.029584755,92.99,15,Region XII
2016-05-10 12:09:02,359113,99575,34256,487136,407396,42305,1429781,0.251166437,0.069643533,0.023958914,0.340706724,0.284935945,0.029588447,93.05,15,Region XII
2016-05-10 12:41:15,359113,99575,34256,487136,407396,42305,1429781,0.251166437,0.069643533,0.023958914,0.340706724,0.284935945,0.029588447,93.05,15,Region XII
2016-05-10 13:08:52,359361,99671,34314,488154,407857,42338,1431695,0.25100388,0.069617481,0.023967395,0.340962286,0.284877016,0.029571941,93.19,15,Region XII
2016-05-10 13:38:35,359490,99749,34326,488584,408386,42386,1432921,0.250879148,0.069612351,0.023955263,0.340970647,0.285002453,0.029580137,93.28,15,Region XII
2016-05-10 14:08:42,360091,100065,34419,489846,409790,42507,1436718,0.250634432,0.069648323,0.023956685,0.34094791,0.285226468,0.029586182,93.57,15,Region XII
2016-05-10 14:38:54,360594,100282,34486,490906,410688,42589,1439545,0.250491648,0.069662289,0.023956181,0.341014696,0.285290144,0.029585042,93.78,15,Region XII
2016-05-10 15:10:30,360757,100325,34522,491203,411099,42627,1440533,0.250432999,0.069644361,0.023964741,0.340986982,0.285379787,0.029591131,93.86,15,Region XII
2016-05-10 15:39:57,360962,100458,34570,491912,411597,42674,1442173,0.25029036,0.069657385,0.023970772,0.34109084,0.285400573,0.02959007,93.98,15,Region XII
2016-05-10 16:11:34,361343,100595,34629,492472,412029,42757,1443825,0.250267865,0.069672571,0.023984209,0.341088428,0.285373227,0.0296137,94.1,15,Region XII
2016-05-10 16:40:10,361509,100710,34649,493013,412373,42790,1445044,0.250171621,0.06969338,0.023977817,0.341175078,0.285370549,0.029611555,94.18,15,Region XII
2016-05-10 17:32:55,361632,100772,34664,493419,412745,42827,1446059,0.250081082,0.069687336,0.023971359,0.341216368,0.285427496,0.029616357,94.24,15,Region XII
2016-05-10 17:51:46,362368,100959,34875,494735,413505,42945,1449387,0.250014661,0.069656344,0.024061897,0.341340857,0.285296474,0.029629768,94.5,15,Region XII
2016-05-10 18:55:36,362491,100981,34877,494864,413642,42948,1449803,0.250027762,0.069651532,0.024056372,0.341331891,0.285309108,0.029623335,94.53,15,Region XII
2016-05-10 19:55:10,362711,101108,34915,495106,413907,42980,1450727,0.250020162,0.069694712,0.024067244,0.341281302,0.285310055,0.029626525,94.62,15,Region XII
2016-05-10 20:57:19,362842,101138,34922,495202,414020,42989,1451113,0.250043932,0.069696846,0.024065665,0.341256677,0.285312033,0.029624847,94.65,15,Region XII
2016-05-10 21:56:53,362845,101142,34922,495556,414070,42994,1451529,0.249974337,0.069679627,0.024058768,0.341402755,0.285264711,0.029619801,94.68,15,Region XII
2016-05-10 22:55:49,362845,101142,34922,495556,414070,42994,1451529,0.249974337,0.069679627,0.024058768,0.341402755,0.285264711,0.029619801,94.68,15,Region XII
2016-05-10 23:55:58,362846,101145,34922,495557,414378,42994,1451842,0.249921135,0.069666672,0.024053582,0.341329842,0.285415355,0.029613415,94.71,15,Region XII
2016-05-11 01:13:50,362846,101145,34922,495557,414378,42994,1451842,0.249921135,0.069666672,0.024053582,0.341329842,0.285415355,0.029613415,94.71,15,Region XII
2016-05-11 01:58:47,362893,101145,34926,495647,414386,42994,1451991,0.249927858,0.069659523,0.024053868,0.341356799,0.285391576,0.029610376,94.74,15,Region XII
2016-05-11 02:56:56,362936,101155,34932,495728,414479,43011,1452241,0.249914443,0.069654417,0.024053859,0.341353811,0.285406486,0.029616985,94.76,15,Region XII
2016-05-11 03:55:31,363568,101290,35016,496656,415532,43075,1455137,0.249851389,0.069608566,0.024063714,0.341312193,0.285562115,0.029602024,94.97,15,Region XII
2016-05-11 04:55:25,363685,101317,35023,496845,416226,43080,1456176,0.249753464,0.069577441,0.024051351,0.341198454,0.285834954,0.029584336,95.03,15,Region XII
2016-05-11 05:54:43,363685,101317,35023,496845,416226,43080,1456176,0.249753464,0.069577441,0.024051351,0.341198454,0.285834954,0.029584336,95.03,15,Region XII
2016-05-11 06:54:47,363685,101317,35023,496845,416226,43080,1456176,0.249753464,0.069577441,0.024051351,0.341198454,0.285834954,0.029584336,95.03,15,Region XII
2016-05-11 07:54:32,363685,101317,35023,496845,416226,43080,1456176,0.249753464,0.069577441,0.024051351,0.341198454,0.285834954,0.029584336,95.03,15,Region XII
2016-05-11 08:56:00,363685,101317,35023,496845,416226,43080,1456176,0.249753464,0.069577441,0.024051351,0.341198454,0.285834954,0.029584336,95.03,15,Region XII
2016-05-11 09:58:14,363685,101317,35023,496845,416226,43080,1456176,0.249753464,0.069577441,0.024051351,0.341198454,0.285834954,0.029584336,95.03,15,Region XII
2016-05-11 10:57:28,363685,101317,35023,496845,416226,43080,1456176,0.249753464,0.069577441,0.024051351,0.341198454,0.285834954,0.029584336,95.03,15,Region XII
2016-05-11 11:57:02,363685,101317,35023,496845,416226,43080,1456176,0.249753464,0.069577441,0.024051351,0.341198454,0.285834954,0.029584336,95.03,15,Region XII
2016-05-11 12:57:31,363847,101390,35041,497127,416477,43125,1457007,0.249722204,0.069587861,0.024049987,0.3411974,0.2858442,0.029598348,95.08,15,Region XII
2016-05-11 14:00:41,363847,101390,35041,497127,416477,43125,1457007,0.249722204,0.069587861,0.024049987,0.3411974,0.2858442,0.029598348,95.08,15,Region XII
2016-05-11 14:55:20,363847,101390,35041,497127,416477,43125,1457007,0.249722204,0.069587861,0.024049987,0.3411974,0.2858442,0.029598348,95.08,15,Region XII
2016-05-11 15:58:40,363847,101390,35041,497127,416477,43125,1457007,0.249722204,0.069587861,0.024049987,0.3411974,0.2858442,0.029598348,95.08,15,Region XII
2016-05-11 16:55:15,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-11 17:56:34,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-11 18:55:54,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-11 20:00:25,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-11 20:56:14,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-11 21:57:43,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-11 22:55:37,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-11 23:55:36,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-12 00:56:01,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-12 01:58:21,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-12 02:56:36,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-12 03:55:05,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-12 05:00:30,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-12 05:55:04,364042,101502,35121,498037,416967,43183,1458852,0.249540049,0.069576626,0.024074409,0.341389668,0.285818575,0.029600672,95.26,15,Region XII
2016-05-09 17:15:06,401,98,28,185,290,15,1017,0.394296952,0.096361849,0.027531957,0.181907571,0.285152409,0.014749263,0.19,16,CARAGA
2016-05-09 18:45:47,401,98,28,185,290,15,1017,0.394296952,0.096361849,0.027531957,0.181907571,0.285152409,0.014749263,0.19,16,CARAGA
2016-05-09 18:46:30,1863,524,117,1795,2100,67,6466,0.288122487,0.081039282,0.018094649,0.277605939,0.32477575,0.010361893,0.79,16,CARAGA
2016-05-09 18:47:11,2782,997,188,2643,3537,118,10265,0.271018022,0.097126157,0.018314661,0.257476863,0.344568924,0.011495373,1.09,16,CARAGA
2016-05-09 18:47:38,7611,2499,454,5875,9661,350,26450,0.287750473,0.094480151,0.017164461,0.222117202,0.365255198,0.013232514,2.62,16,CARAGA
2016-05-09 18:48:07,15757,5040,900,12128,19937,728,54490,0.289172325,0.092494036,0.016516792,0.222572949,0.365883648,0.01336025,5.13,16,CARAGA
2016-05-09 18:48:28,17121,5455,965,13065,21106,786,58498,0.292676673,0.093251051,0.01649629,0.223340969,0.36079866,0.013436357,5.43,16,CARAGA
2016-05-09 18:48:54,17121,5455,965,13065,21106,786,58498,0.292676673,0.093251051,0.01649629,0.223340969,0.36079866,0.013436357,5.43,16,CARAGA
2016-05-09 18:49:15,17914,5755,1018,13698,22779,821,61985,0.289005405,0.092845043,0.016423328,0.220988949,0.367492135,0.01324514,5.73,16,CARAGA
2016-05-09 18:49:41,21439,6752,1212,17142,27510,964,75019,0.285780935,0.090003866,0.016155907,0.228502113,0.366707101,0.012850078,6.74,16,CARAGA
2016-05-09 18:50:18,54665,16767,2841,41625,68389,2520,186807,0.292628221,0.089755737,0.01520821,0.222823556,0.366094418,0.013489859,15.96,16,CARAGA
2016-05-09 18:55:40,72420,21566,3741,55753,89413,3281,246174,0.294182164,0.087604702,0.015196568,0.22647802,0.363210575,0.013327971,20.72,16,CARAGA
2016-05-09 19:06:04,83535,24712,4255,64072,103120,3826,283520,0.294635299,0.0871614,0.01500776,0.225987585,0.363713318,0.013494639,23.72,16,CARAGA
2016-05-09 19:16:14,95609,28572,4915,73374,118620,4421,325511,0.293719721,0.087775836,0.015099336,0.225411737,0.364411648,0.013581722,27.2,16,CARAGA
2016-05-09 19:38:16,104158,31537,5434,80648,131101,4865,357743,0.291153146,0.088155464,0.015189675,0.225435578,0.366466989,0.013599148,30.01,16,CARAGA
2016-05-09 19:46:26,112342,34006,5886,86998,142509,5206,386947,0.290329167,0.087882837,0.015211386,0.224831825,0.368290748,0.013454039,32.33,16,CARAGA
2016-05-09 19:48:51,121890,37173,6430,94261,155392,5696,420842,0.289633639,0.088330062,0.015278893,0.223981922,0.369240713,0.013534771,35.14,16,CARAGA
2016-05-09 19:56:38,130057,39954,6868,100076,166132,6085,449172,0.289548324,0.088950335,0.015290356,0.222801065,0.36986277,0.013547149,37.47,16,CARAGA
2016-05-09 20:08:56,138166,42412,7275,106152,176099,6403,476507,0.289955866,0.089006038,0.015267352,0.222771124,0.369562252,0.013437368,39.72,16,CARAGA
2016-05-09 20:17:13,142424,43725,7516,108643,181691,6598,490597,0.290307523,0.089126106,0.01532011,0.2214506,0.370346741,0.01344892,40.91,16,CARAGA
2016-05-09 20:27:07,145848,44756,7703,111594,187063,6774,503738,0.289531463,0.088847774,0.015291679,0.221531828,0.371349789,0.013447467,42,16,CARAGA
2016-05-09 20:40:45,148922,45724,7891,114211,191729,6939,515416,0.288935539,0.088712807,0.015309963,0.221589939,0.37198884,0.013462912,42.97,16,CARAGA
2016-05-09 20:47:44,151028,46284,7997,115702,195323,7057,523391,0.288556739,0.08843102,0.015279208,0.221062265,0.37318754,0.013483228,43.61,16,CARAGA
2016-05-09 20:59:07,151779,46631,8057,116330,197347,7104,527248,0.287870224,0.088442251,0.015281234,0.220636209,0.374296346,0.013473735,44.02,16,CARAGA
2016-05-09 21:07:39,153340,47282,8157,117520,199932,7179,533410,0.287471176,0.088641008,0.015292177,0.220318329,0.37481862,0.01345869,44.55,16,CARAGA
2016-05-09 21:17:50,154797,47809,8244,118503,202027,7243,538623,0.287393966,0.088761527,0.015305696,0.220011028,0.375080529,0.013447253,45.04,16,CARAGA
2016-05-09 21:27:52,156711,48656,8400,120168,204985,7361,546281,0.286868846,0.089067714,0.015376702,0.219974702,0.375237286,0.01347475,45.67,16,CARAGA
2016-05-09 21:37:55,158106,49215,8497,121264,207850,7432,552364,0.286235164,0.089098855,0.015382972,0.219536393,0.376291721,0.013454896,46.16,16,CARAGA
2016-05-09 21:48:38,159897,49963,8612,122518,211508,7515,560013,0.285523729,0.089217572,0.015378214,0.218777064,0.377684089,0.013419331,46.87,16,CARAGA
2016-05-09 21:58:53,161548,50591,8732,124185,214740,7601,567397,0.284717755,0.08916332,0.015389577,0.218867918,0.378465166,0.013396264,47.47,16,CARAGA
2016-05-09 22:08:50,163234,51273,8863,125475,219103,7680,575628,0.283575504,0.089073151,0.015397097,0.21797932,0.380632978,0.01334195,48.22,16,CARAGA
2016-05-09 22:20:40,168590,53443,9207,128609,226786,7961,594596,0.283537057,0.089881197,0.015484463,0.216296443,0.381411917,0.013388923,49.94,16,CARAGA
2016-05-09 22:28:46,172369,54680,9430,131888,231715,8129,608211,0.283403293,0.089903011,0.015504488,0.216845799,0.380977983,0.013365427,51.18,16,CARAGA
2016-05-09 22:38:04,176639,56313,9723,134545,238339,8317,623876,0.283131584,0.090263129,0.015584828,0.215659843,0.382029442,0.013331175,52.53,16,CARAGA
2016-05-09 22:48:30,180447,57606,9991,136820,244270,8517,637651,0.282987089,0.090340955,0.015668446,0.214568784,0.383077891,0.013356836,53.69,16,CARAGA
2016-05-09 23:09:12,185744,59654,10389,140890,253983,8804,659464,0.281659044,0.090458312,0.015753703,0.213643201,0.385135504,0.013350236,55.6,16,CARAGA
2016-05-09 23:30:29,185744,59654,10389,140890,253983,8804,659464,0.281659044,0.090458312,0.015753703,0.213643201,0.385135504,0.013350236,55.6,16,CARAGA
2016-05-09 23:31:54,191291,61998,10839,144956,264821,9153,683058,0.280050889,0.090765352,0.015868345,0.212216239,0.387699141,0.013400033,57.74,16,CARAGA
2016-05-09 23:48:02,196507,63720,11172,149289,272530,9399,702617,0.279678687,0.090689522,0.015900555,0.212475645,0.38787846,0.013377131,59.46,16,CARAGA
2016-05-10 00:12:35,202313,66102,11565,153299,281688,9774,724741,0.279152138,0.091207756,0.015957425,0.211522461,0.388674023,0.013486197,61.33,16,CARAGA
2016-05-10 00:29:16,206822,68194,11896,156561,291475,10067,745015,0.277607833,0.091533728,0.015967464,0.210144762,0.391233734,0.01351248,63.02,16,CARAGA
2016-05-10 00:49:34,212858,70877,12381,161684,302913,10481,771194,0.276010965,0.091905539,0.016054326,0.209654121,0.392784436,0.013590614,65.19,16,CARAGA
2016-05-10 01:08:56,216254,71964,12594,164949,308128,10635,784524,0.275649948,0.091729507,0.016053046,0.210253606,0.392757902,0.013555991,66.32,16,CARAGA
2016-05-10 01:28:58,218834,72720,12752,167585,311520,10735,794146,0.275558902,0.091570064,0.016057501,0.211025429,0.392270439,0.013517666,67.07,16,CARAGA
2016-05-10 01:48:25,222145,74188,12951,169767,316842,10927,806820,0.275334027,0.091951117,0.016051907,0.210414962,0.392704692,0.013543293,68.12,16,CARAGA
2016-05-10 02:08:55,224851,75203,13112,171810,321375,11058,817409,0.275077715,0.092001678,0.016040929,0.210188535,0.393163031,0.013528111,68.94,16,CARAGA
2016-05-10 02:28:26,226290,75874,13246,173007,324463,11169,824049,0.274607457,0.092074622,0.016074287,0.209947467,0.393742362,0.013553806,69.54,16,CARAGA
2016-05-10 02:48:22,228123,76652,13383,174290,327094,11282,830824,0.274574398,0.092260214,0.016108105,0.209779689,0.393698304,0.01357929,70.1,16,CARAGA
2016-05-10 03:08:18,230126,77452,13556,175688,330875,11391,839088,0.274257289,0.092304979,0.016155636,0.209379707,0.394326936,0.013575453,70.85,16,CARAGA
2016-05-10 03:29:34,231706,78144,13693,177025,333444,11471,845483,0.274051637,0.092425276,0.016195476,0.209377362,0.394382856,0.013567393,71.34,16,CARAGA
2016-05-10 03:48:15,234157,79334,13882,179298,337490,11635,855796,0.273613104,0.092701999,0.016221156,0.20951021,0.394358001,0.01359553,72.12,16,CARAGA
2016-05-10 04:09:01,234465,79476,13918,179566,338224,11665,857314,0.273487894,0.09270349,0.016234425,0.209451846,0.394515895,0.01360645,72.24,16,CARAGA
